2021-09-29,165.85605078712504
2021-09-30,165.84751859624336
2021-10-01,165.8386057697276
2021-10-04,165.80518678364
2021-10-05,165.78029053373487
2021-10-06,165.76633326212564
2021-10-07,165.7629921868675
2021-10-08,165.75612624650148
2021-10-11,165.73847945775742
2021-10-12,165.72127548529178
2021-10-13,165.7136243636233
2021-10-14,165.70998482752327
2021-10-15,165.7338090446127
2021-10-18,165.7668250274658
2021-10-19,165.79886820778918
2021-10-20,165.82339364231223
2021-10-21,165.8525912280153
2021-10-22,165.85712507659315
2021-10-25,165.8579122403773
2021-10-26,165.87221119704756
2021-10-27,165.890338178994
2021-10-28,165.92129091116098
2021-10-29,165.93421059932436
2021-11-01,165.93407389322917
2021-11-02,165.93266831529084
2021-11-03,165.94808024280476
2021-11-04,165.98517848628228
2021-11-05,166.0317407055436
2021-11-08,166.07089077261992
2021-11-09,166.12987504182038
2021-11-10,166.16661521806145
2021-11-11,166.20082799229053
2021-11-12,166.24674890248198
2021-11-15,166.2969182101163
2021-11-16,166.345506832071
2021-11-17,166.39552705781955
2021-11-18,166.47807175161591
2021-11-19,166.55552904946464
2021-11-22,166.60918667263454
2021-11-23,166.66402212497408
2021-11-24,166.71845591540904
2021-11-26,166.75577846326325
2021-11-29,166.80522269036572
2021-11-30,166.84238911504332
2021-12-01,166.86552164977763
2021-12-02,166.8870840401485
2021-12-03,166.89825321574068
2021-12-06,166.9173568334335
2021-12-07,166.9567064001205
2021-12-08,166.99569495249602
2021-12-09,167.02597052336745
2021-12-10,167.04776058677865
2021-12-13,167.05830344994197
2021-12-14,167.0667751312256
2021-12-15,167.09270138562468
2021-12-16,167.100049736086
2021-12-17,167.11205571178547
2021-12-20,167.11192021604444
2021-12-21,167.12541036800462
2021-12-22,167.14131114928702
2021-12-23,167.1572106859462
2021-12-27,167.16734086313556
2021-12-28,167.18137160458238
2021-12-29,167.18945013427734
2021-12-30,167.1952471486126
